"BasinID","Volume_2000","Volume_2020","Popu_2000","Popu_2020"
1172,1051055175.73,396791193.9619,4837360.37915,7402019.33295
1174,127815730.4873,197494982.81753,3454706.75718,5188108.79346
1175,470340442.3,573268575.55,1254465.43021,1549638.04014
1176,1639129684.16,1434039782.655,2040017.89039,3380228.11137
1224,1260521766.6,446310587.969,1722645.01756,3096658.54162
1226,6084481688.1981,10647300730.3361,3449071.22929,6774837.38214
1227,115212033390.62,98452236516.25,3620051.25225,4768037.96133
1229,168961238.33,174546531.88215,1291875.60951,2796690.39378
1244,1420081663.45,1502442304.71,3826682.55908,5006285.06371
1245,92201138.68,76047733.7,2125325.85065,2633415.03335
1252,124826877.39,136980994.957,1961486.37013,2808468.74535
1253,73556025.91,84619012.25,1638323.20779,2809543.1918
1254,1248922559.62,1126497020.753,1322800.6962,1488300.9513
1260,183733895.69,179859972.183,3557243.39518,5995712.66677
1278,5247404294.53,5207740601.388,2361400.01971,2373888.61895
1312,1105444242.22,1358986017.612,1990536.78602,3429650.32899
1313,104031156.474,113347978.519,3226762.18652,3935601.20057
1318,467312626.53,790738753.888,4268530.1179,5032939.43616
1319,349707096.231,431996251.355,3554789.76858,15141333.2084
1324,163664990.6,165262908.878,1315904.23161,2531211.29131
1331,479750615.7,463195817.559,1764745.29433,2482941.58449
1335,800705618.81,830892263.95,3651073.62939,7720653.92035
1428,87760805.85,97090857.88,3543716.31028,7151985.76207
1453,13426857477,13969468497.1,3258583.11284,5187648.01607
1463,1809181575.14745,1743998955.5982,1344155.85345,2307460.83077
1511,2579939290.1765,4348489269.7751,1111853.7658,2050294.97818
1516,604566600.39,657352845.907,2977328.44779,3616887.93578
1519,83304253.42,90760260.695,1522010.15442,2222608.47751
1814,22227160.65,20022663.722,1280561.31054,1634272.75054
1816,741652855.26,681941611.867,1785186.41218,2725663.92509
1818,469428373.915,502836694.047,2787692.55878,5879922.4193
1290,70353358.53,83885054.96,1207584.27494,1824440.04674
1620,1401310226.1,1163720086.34,1141565.92791,2420973.36606
1160,76637108338,72063180911.8,1741814.00218,3376370.98242
1151,1003980779.6,1032159216.519,2448796.95949,3718503.25367
1158,2166062351,2361702172.98,1590860.04694,2489797.33435
1152,13848987019.83,14220155192.5291,1195935.30908,2227751.11642
1153,4101945503.7,4545978769.98,1788067.66254,3404405.07363
1170,17320766087.7,16262584425.1,1015722.50543,1757800.70386
4221,28580163107.372,37429772859.2679,973956.014109,823967.09243
4222,97752211966.05,103376737812.081,4373812.56581,4194928.83271
4229,49716927013.185,46958235131.9289,1761934.6291,1607152.17604
4312,266147660.37,372728882.973,4900547.59627,5463431.21281
4314,405156236.6,403970853.18,4272515.04728,6047413.33379
4323,1109460466.77,1836082401.65,2952216.15045,3297922.25723
4326,308314553.126,400715438.722,2394482.18771,2584155.47585
4329,20237582402.936,22276020862.904,4542868.53775,5103630.33237
4328,93216846099.5,101251838712.34,3331522.11951,4253236.22471
4459,356537621.9,270538593.21,3294274.64439,2566291.21973
4526,156187692.1,256271984.5,1252589.05495,2004792.2009
4529,18042472123.63,15950914157.242,1583505.45284,2031403.68311
4554,175895919.482,223687646.254,2321953.26172,3138793.77222
4555,919543120.1,1926589257.1,3189043.931,4225489.95294
4561,1271471666,2044230990.6,3644804.45239,5798820.15388
4827,2424181042.09,2624978198.032,1205072.65327,1497468.55246
4826,8105088835.31,9551999716.1367,1128739.32743,1619954.28306
4829,456784661.65,302575559.59,1692186.95498,2333983.06819
4828,1743948420.1,826969737.57,2476825.96252,3420227.95477
4613,578649411.65,734154558.489,1304788.25123,1903214.44523
4616,5505346085.9,5742377715.098,4863198.85413,7187378.49162
4619,7845768646.01,9048679615.845,2382666.28625,3761473.20715
4618,824909932.2,902567411.25,1454264.72593,2291518.96763
4639,21456995273,22230044555.9,4211791.07782,5425560.56765
4712,2371494482,2253093200,3515021.76568,6038219.58269
4626,147202859903.083,152099545004.881,3021853.96902,3336800.10588
4734,86130583.34965,96427735.76365,1733311.32623,1767456.27492
4610,770842106.9,726570198.51,1877763.38466,2481946.48046
4810,548267853,97221183.04,989195.986737,1311841.69107
4320,132173301.7,140300574.896,2406932.65023,2441653.90103
4310,523124623.075,-196958092.169,1140430.04334,1138265.65163
5113,443652175.075,435329139.048,1618706.00475,3567557.33237
5115,2020232522.61,2351225242.273,2267033.26974,3421641.97983
5116,634239614.07,643029268.177,2198433.52721,3581721.67216
5117,246017718,267099822.777,1067292.18442,1319536.42487
5170,254992261.6875,390117816.1892,2351089.71024,3718363.5671
5213,1533307861.11,1708117938.5683,1790033.1917,2849160.33284
5214,2733747739.42,3303958646.29,1428563.47464,1632888.54309
5215,902339033.9,977862562.369,2637080.10358,4104843.29135
5217,2486687576.6,2748534635.087,3943831.83212,7545812.58208
5218,3352648935,3353621511.28,1050626.42662,2130338.18996
5219,801728830.43,914517929.709,1215282.28539,2318101.30589
5320,70916774.3,65458333.033,919095.290544,1801120.56934
5315,3900995941.066,4055581755.5502,1001234.28625,5214799.35139
5319,66307167.35,68610526.181,1085779.3591,1707102.88101
5612,604427037.52,513279070.9354,1064334.68719,1064735.23252
5637,1675704874.8,1667292259.8946,3164851.3835,3166389.32321
2211,132242918.4,143260905.1,1717021.90512,2770610.50743
2214,2959392486.9172,2961617476.3612,4244065.29284,4042927.66792
2216,264021594.59,284870249.219,2146355.64253,1452102.85424
